State,Year,Quarter,Brand,Registered Users,Percentage
Tamil Nadu,2021,1,OnePlus,"369,966",2%
Tamil Nadu,2021,1,Others,"1,435,326",9%
Tamil Nadu,2021,2,Xiaomi,"4,159,447",23%
Tamil Nadu,2021,2,Vivo,"3,648,711",20%
Tamil Nadu,2021,2,Samsung,"3,335,419",19%
Tamil Nadu,2021,2,Oppo,"1,982,731",11%
Tamil Nadu,2021,2,Realme,"924,040",5%
Tamil Nadu,2021,2,Huawei,"515,007",3%
Tamil Nadu,2021,2,Motorola,"513,680",3%
Tamil Nadu,2021,2,Apple,"481,336",3%
Tamil Nadu,2021,2,OnePlus,"400,480",2%
Tamil Nadu,2021,2,Lenovo,"375,748",2%
Tamil Nadu,2021,2,Others,"1,467,943",8%
Telangana,2018,1,Xiaomi,"853,570",26%
Telangana,2018,1,Samsung,"678,688",20%
Telangana,2018,1,Vivo,"417,290",13%
Telangana,2018,1,Oppo,"277,450",8%
Telangana,2018,1,Apple,"182,270",5%
Telangana,2018,1,Realme,"177,539",5%
Telangana,2018,1,OnePlus,"158,075",5%
Telangana,2018,1,Motorola,"139,364",4%
Telangana,2018,1,Lenovo,"82,558",2%
Telangana,2018,1,Huawei,"73,584",2%
Telangana,2018,1,Others,"275,172",8%
Telangana,2018,2,Xiaomi,"1,108,404",26%
Telangana,2018,2,Samsung,"871,232",20%
Telangana,2018,2,Vivo,"561,687",13%
Telangana,2018,2,Oppo,"365,785",9%
Telangana,2018,2,Apple,"224,531",5%
Telangana,2018,2,Realme,"222,301",5%
Telangana,2018,2,OnePlus,"189,797",4%
Telangana,2018,2,Motorola,"175,188",4%
Telangana,2018,2,Lenovo,"101,575",2%
Telangana,2018,2,Huawei,"95,658",2%
Telangana,2018,2,Others,"343,957",8%
Telangana,2018,3,Xiaomi,"1,348,603",26%
Telangana,2018,3,Samsung,"1,041,937",20%
Telangana,2018,3,Vivo,"716,573",14%
Telangana,2018,3,Oppo,"453,686",9%
Telangana,2018,3,Realme,"269,111",5%
Telangana,2018,3,Apple,"260,670",5%
Telangana,2018,3,OnePlus,"219,364",4%
Telangana,2018,3,Motorola,"202,270",4%
Telangana,2018,3,Huawei,"119,275",2%
Telangana,2018,3,Lenovo,"111,557",2%
Telangana,2018,3,Others,"395,455",8%
Telangana,2018,4,Xiaomi,"1,714,433",26%
Telangana,2018,4,Samsung,"1,327,932",20%
Telangana,2018,4,Vivo,"960,056",15%
Telangana,2018,4,Oppo,"598,550",9%
Telangana,2018,4,Realme,"334,552",5%
Telangana,2018,4,Apple,"322,702",5%
Telangana,2018,4,OnePlus,"263,159",4%
Telangana,2018,4,Motorola,"244,632",4%
Telangana,2018,4,Huawei,"155,797",2%
Telangana,2018,4,Lenovo,"133,090",2%
Telangana,2018,4,Others,"474,776",7%
Telangana,2019,1,Xiaomi,"2,087,604",26%
Telangana,2019,1,Samsung,"1,634,479",21%
Telangana,2019,1,Vivo,"1,219,194",15%
Telangana,2019,1,Oppo,"755,440",9%
Telangana,2019,1,Realme,"397,059",5%
Telangana,2019,1,Apple,"378,217",5%
Telangana,2019,1,OnePlus,"299,912",4%
Telangana,2019,1,Motorola,"283,123",4%
Telangana,2019,1,Huawei,"194,436",2%
Telangana,2019,1,Lenovo,"152,688",2%
Telangana,2019,1,Others,"561,273",7%
Telangana,2019,2,Xiaomi,"2,369,395",26%
Telangana,2019,2,Samsung,"1,863,266",21%
Telangana,2019,2,Vivo,"1,423,728",16%
Telangana,2019,2,Oppo,"875,408",10%
Telangana,2019,2,Realme,"450,187",5%
Telangana,2019,2,Apple,"419,514",5%
Telangana,2019,2,OnePlus,"325,344",4%
Telangana,2019,2,Motorola,"310,478",3%
Telangana,2019,2,Huawei,"221,025",2%
Telangana,2019,2,Lenovo,"167,039",2%
Telangana,2019,2,Others,"620,623",7%
Telangana,2019,3,Xiaomi,"2,642,719",26%
Telangana,2019,3,Samsung,"2,076,152",21%
Telangana,2019,3,Vivo,"1,629,927",16%
Telangana,2019,3,Oppo,"994,066",10%
Telangana,2019,3,Realme,"510,585",5%
Telangana,2019,3,Apple,"455,573",5%
Telangana,2019,3,OnePlus,"348,387",3%
Telangana,2019,3,Motorola,"331,741",3%
Telangana,2019,3,Huawei,"248,083",2%
Telangana,2019,3,Lenovo,"173,098",2%
Telangana,2019,3,Others,"680,226",7%
Telangana,2019,4,Xiaomi,"2,941,413",26%
Telangana,2019,4,Samsung,"2,304,661",21%
Telangana,2019,4,Vivo,"1,854,821",17%
Telangana,2019,4,Oppo,"1,125,257",10%
Telangana,2019,4,Realme,"586,629",5%
Telangana,2019,4,Apple,"489,029",4%
Telangana,2019,4,OnePlus,"368,665",3%
Telangana,2019,4,Motorola,"355,073",3%
Telangana,2019,4,Huawei,"275,415",2%
Telangana,2019,4,Lenovo,"184,229",2%
Telangana,2019,4,Others,"735,499",7%
Telangana,2020,1,Xiaomi,"3,226,261",26%
Telangana,2020,1,Samsung,"2,521,157",20%
Telangana,2020,1,Vivo,"2,072,065",17%
Telangana,2020,1,Oppo,"1,250,747",10%
Telangana,2020,1,Realme,"664,650",5%
Telangana,2020,1,Apple,"522,627",4%
Telangana,2020,1,OnePlus,"385,976",3%
Telangana,2020,1,Motorola,"375,706",3%
Telangana,2020,1,Huawei,"300,609",2%
Telangana,2020,1,Lenovo,"196,655",2%
Telangana,2020,1,Others,"790,407",6%
Telangana,2020,2,Xiaomi,"3,507,179",26%
Telangana,2020,2,Samsung,"2,745,328",21%
Telangana,2020,2,Vivo,"2,282,799",17%
Telangana,2020,2,Oppo,"1,377,106",10%
Telangana,2020,2,Realme,"738,264",6%
Telangana,2020,2,Apple,"550,940",4%
Telangana,2020,2,Motorola,"398,637",3%
Telangana,2020,2,OnePlus,"397,829",3%
Telangana,2020,2,Huawei,"325,187",2%
Telangana,2020,2,Lenovo,"207,266",2%
Telangana,2020,2,Others,"847,656",6%
Telangana,2020,3,Xiaomi,"3,810,161",26%
Telangana,2020,3,Samsung,"2,992,702",21%
Telangana,2020,3,Vivo,"2,542,381",17%
Telangana,2020,3,Oppo,"1,520,230",10%
Telangana,2020,3,Realme,"832,814",6%
Telangana,2020,3,Apple,"585,533",4%
Telangana,2020,3,Motorola,"420,978",3%
Telangana,2020,3,OnePlus,"415,641",3%
Telangana,2020,3,Huawei,"349,866",2%
Telangana,2020,3,Lenovo,"219,113",2%
Telangana,2020,3,Others,"901,463",6%
Telangana,2020,4,Xiaomi,"4,150,153",26%
Telangana,2020,4,Samsung,"3,270,596",21%
Telangana,2020,4,Vivo,"2,805,410",18%
Telangana,2020,4,Oppo,"1,673,541",11%
Telangana,2020,4,Realme,"943,307",6%
Telangana,2020,4,Apple,"628,903",4%
Telangana,2020,4,Motorola,"444,416",3%
Telangana,2020,4,OnePlus,"436,917",3%
Telangana,2020,4,Huawei,"376,296",2%
Telangana,2020,4,Lenovo,"231,688",1%
Telangana,2020,4,Others,"966,570",6%
Telangana,2021,1,Xiaomi,"4,458,631",26%
Telangana,2021,1,Samsung,"3,491,284",20%
Telangana,2021,1,Vivo,"3,089,209",18%
Telangana,2021,1,Oppo,"1,818,686",11%
Telangana,2021,1,Realme,"1,065,087",6%
Telangana,2021,1,Apple,"674,068",4%
Telangana,2021,1,OnePlus,"461,518",3%
Telangana,2021,1,Motorola,"454,264",3%
Telangana,2021,1,Huawei,"393,000",2%
Telangana,2021,1,Lenovo,"233,554",1%
Telangana,2021,1,Others,"1,009,768",6%
Telangana,2021,2,Xiaomi,"4,736,356",26%
Telangana,2021,2,Samsung,"3,662,257",20%
Telangana,2021,2,Vivo,"3,396,906",19%
Telangana,2021,2,Oppo,"1,971,737",11%
Telangana,2021,2,Realme,"1,259,720",7%
Telangana,2021,2,Apple,"719,281",4%
Telangana,2021,2,OnePlus,"508,619",3%
Telangana,2021,2,Motorola,"442,262",2%
Telangana,2021,2,Huawei,"380,961",2%
Telangana,2021,2,Lenovo,"219,429",1%
Telangana,2021,2,Others,"1,009,352",6%
Tripura,2018,1,Xiaomi,"14,040",25%
Tripura,2018,1,Samsung,"11,668",21%
Tripura,2018,1,Oppo,"5,778",10%
Tripura,2018,1,Vivo,"4,197",8%
Tripura,2018,1,Realme,"3,865",7%
Tripura,2018,1,Gionee,"1,686",3%
Tripura,2018,1,Lenovo,"1,576",3%
Tripura,2018,1,Micromax,"1,432",3%
Tripura,2018,1,Asus,"1,416",3%
Tripura,2018,1,Motorola,"1,394",3%
Tripura,2018,1,Others,"8,105",15%
Tripura,2018,2,Xiaomi,"21,258",25%
Tripura,2018,2,Samsung,"17,945",22%
Tripura,2018,2,Oppo,"8,953",11%
Tripura,2018,2,Vivo,"6,822",8%
Tripura,2018,2,Realme,"5,784",7%
Tripura,2018,2,Gionee,"2,373",3%
Tripura,2018,2,Lenovo,"2,240",3%
Tripura,2018,2,Micromax,"2,200",3%
Tripura,2018,2,Asus,"2,053",2%
Tripura,2018,2,Motorola,"1,988",2%
Tripura,2018,2,Others,"11,753",14%
Tripura,2018,3,Xiaomi,"29,627",25%
Tripura,2018,3,Samsung,"25,764",22%
Tripura,2018,3,Oppo,"12,899",11%
Tripura,2018,3,Vivo,"10,186",9%
Tripura,2018,3,Realme,"8,049",7%
Tripura,2018,3,Gionee,"3,116",3%
Tripura,2018,3,Micromax,"2,824",2%
Tripura,2018,3,Asus,"2,817",2%
Tripura,2018,3,Lenovo,"2,778",2%
Tripura,2018,3,Motorola,"2,735",2%
Tripura,2018,3,Others,"16,079",14%
Tripura,2018,4,Xiaomi,"38,347",25%
Tripura,2018,4,Samsung,"35,132",23%
Tripura,2018,4,Oppo,"17,942",12%
Tripura,2018,4,Vivo,"14,242",9%
Tripura,2018,4,Realme,"10,556",7%
Tripura,2018,4,Asus,"3,636",2%
Tripura,2018,4,Lenovo,"3,586",2%
Tripura,2018,4,Gionee,"3,584",2%
Tripura,2018,4,Motorola,"3,428",2%
Tripura,2018,4,Micromax,"3,415",2%
Tripura,2018,4,Others,"19,397",13%
Tripura,2019,1,Xiaomi,"46,096",25%
Tripura,2019,1,Samsung,"42,367",23%
Tripura,2019,1,Oppo,"22,197",12%
Tripura,2019,1,Vivo,"17,880",10%
Tripura,2019,1,Realme,"12,553",7%
Tripura,2019,1,Asus,"4,231",2%
Tripura,2019,1,Gionee,"4,052",2%
Tripura,2019,1,Lenovo,"3,967",2%
Tripura,2019,1,Motorola,"3,844",2%
Tripura,2019,1,Micromax,"3,800",2%
Tripura,2019,1,Others,"22,267",12%
Tripura,2019,2,Xiaomi,"54,603",25%
Tripura,2019,2,Samsung,"51,075",23%
Tripura,2019,2,Oppo,"27,375",13%
Tripura,2019,2,Vivo,"22,017",10%
Tripura,2019,2,Realme,"14,896",7%
Tripura,2019,2,Asus,"4,919",2%
Tripura,2019,2,Gionee,"4,636",2%
Tripura,2019,2,Lenovo,"4,490",2%
Tripura,2019,2,Motorola,"4,321",2%
Tripura,2019,2,Micromax,"4,165",2%
Tripura,2019,2,Others,"25,147",12%
Tripura,2019,3,Xiaomi,"61,894",25%
Tripura,2019,3,Samsung,"57,464",23%
Tripura,2019,3,Oppo,"31,453",13%
Tripura,2019,3,Vivo,"25,583",10%
Tripura,2019,3,Realme,"17,453",7%
Tripura,2019,3,Asus,"5,603",2%
Tripura,2019,3,Gionee,"4,975",2%
Tripura,2019,3,Motorola,"4,535",2%
Tripura,2019,3,Micromax,"4,461",2%
Tripura,2019,3,Lenovo,"4,420",2%
Tripura,2019,3,Others,"27,615",11%
Tripura,2019,4,Xiaomi,"68,653",25%
Tripura,2019,4,Samsung,"63,478",23%
Tripura,2019,4,Oppo,"35,779",13%
Tripura,2019,4,Vivo,"29,148",11%
Tripura,2019,4,Realme,"20,529",8%
Tripura,2019,4,Asus,"5,562",2%
Tripura,2019,4,Gionee,"5,248",2%
Tripura,2019,4,Motorola,"4,789",2%
Tripura,2019,4,Lenovo,"4,722",2%
Tripura,2019,4,Micromax,"4,708",2%
Tripura,2019,4,Others,"29,682",11%
Tripura,2020,1,Xiaomi,"75,081",25%
Tripura,2020,1,Samsung,"69,532",23%
Tripura,2020,1,Oppo,"40,260",13%
Tripura,2020,1,Vivo,"33,266",11%
Tripura,2020,1,Realme,"23,927",8%
Tripura,2020,1,Asus,"6,050",2%
Tripura,2020,1,Gionee,"5,095",2%
Tripura,2020,1,Motorola,"5,014",2%
Tripura,2020,1,Lenovo,"5,012",2%
Tripura,2020,1,Micromax,"4,634",2%
Tripura,2020,1,Others,"32,091",11%
Tripura,2020,2,Xiaomi,"83,763",25%
Tripura,2020,2,Samsung,"77,685",23%
Tripura,2020,2,Oppo,"46,283",14%
Tripura,2020,2,Vivo,"38,364",11%
Tripura,2020,2,Realme,"28,326",8%
Tripura,2020,2,Asus,"6,561",2%
Tripura,2020,2,Gionee,"5,452",2%
Tripura,2020,2,Motorola,"5,344",2%
Tripura,2020,2,Lenovo,"5,242",2%
Tripura,2020,2,Huawei,"5,008",1%
Tripura,2020,2,Others,"34,638",10%
Tripura,2020,3,Xiaomi,"93,468",25%
Tripura,2020,3,Samsung,"86,403",23%
Tripura,2020,3,Oppo,"52,607",14%
Tripura,2020,3,Vivo,"44,208",12%
Tripura,2020,3,Realme,"33,649",9%
Tripura,2020,3,Asus,"7,020",2%
Tripura,2020,3,Motorola,"5,686",2%
Tripura,2020,3,Gionee,"5,652",2%
Tripura,2020,3,Lenovo,"5,550",1%
Tripura,2020,3,Huawei,"5,432",1%
Tripura,2020,3,Others,"37,056",10%
Tripura,2020,4,Xiaomi,"101,066",25%
Tripura,2020,4,Samsung,"93,412",23%
Tripura,2020,4,Oppo,"57,851",14%
Tripura,2020,4,Vivo,"48,775",12%
Tripura,2020,4,Realme,"38,173",9%
Tripura,2020,4,Asus,"7,328",2%
Tripura,2020,4,Motorola,"5,862",1%
Tripura,2020,4,Gionee,"5,805",1%
Tripura,2020,4,Huawei,"5,778",1%
Tripura,2020,4,Lenovo,"5,769",1%
Tripura,2020,4,Others,"39,291",10%
Tripura,2021,1,Xiaomi,"108,575",25%
Tripura,2021,1,Samsung,"99,168",23%
Tripura,2021,1,Oppo,"62,419",14%
Tripura,2021,1,Vivo,"53,698",12%
Tripura,2021,1,Realme,"42,622",10%
Tripura,2021,1,Asus,"8,143",2%
Tripura,2021,1,Huawei,"6,052",1%
Tripura,2021,1,Motorola,"5,947",1%
Tripura,2021,1,Gionee,"5,872",1%
Tripura,2021,1,Lenovo,"5,785",1%
Tripura,2021,1,Others,"41,355",9%
Tripura,2021,2,Xiaomi,"116,546",25%
Tripura,2021,2,Samsung,"104,057",22%
Tripura,2021,2,Oppo,"66,970",14%
Tripura,2021,2,Vivo,"58,517",12%
Tripura,2021,2,Realme,"50,025",11%
Tripura,2021,2,Asus,"7,942",2%
Tripura,2021,2,Motorola,"5,999",1%
Tripura,2021,2,Huawei,"5,937",1%
Tripura,2021,2,Lava,"5,937",1%
Tripura,2021,2,Gionee,"5,794",1%
Tripura,2021,2,Others,"44,429",9%
Uttarakhand,2018,1,Xiaomi,"109,199",23%
Uttarakhand,2018,1,Samsung,"99,491",21%
Uttarakhand,2018,1,Vivo,"57,719",12%
Uttarakhand,2018,1,Oppo,"55,507",11%
Uttarakhand,2018,1,Realme,"25,160",5%
Uttarakhand,2018,1,Motorola,"16,760",3%
Uttarakhand,2018,1,Apple,"16,447",3%
Uttarakhand,2018,1,Micromax,"12,872",3%
Uttarakhand,2018,1,Lenovo,"12,351",3%
Uttarakhand,2018,1,OnePlus,"12,126",3%
Uttarakhand,2018,1,Others,"65,411",14%
Uttarakhand,2018,2,Xiaomi,"148,934",23%
Uttarakhand,2018,2,Samsung,"132,854",20%
Uttarakhand,2018,2,Vivo,"81,924",13%
Uttarakhand,2018,2,Oppo,"76,967",12%
Uttarakhand,2018,2,Realme,"33,273",5%
Uttarakhand,2018,2,Motorola,"21,520",3%
Uttarakhand,2018,2,Apple,"21,104",3%
Uttarakhand,2018,2,Micromax,"16,731",3%
Uttarakhand,2018,2,Lenovo,"15,806",2%
Uttarakhand,2018,2,OnePlus,"14,859",2%
Uttarakhand,2018,2,Others,"85,170",13%
Uttarakhand,2018,3,Xiaomi,"189,290",23%
Uttarakhand,2018,3,Samsung,"164,714",20%
Uttarakhand,2018,3,Vivo,"108,621",13%
Uttarakhand,2018,3,Oppo,"99,036",12%
Uttarakhand,2018,3,Realme,"41,434",5%
Uttarakhand,2018,3,Motorola,"25,626",3%
Uttarakhand,2018,3,Apple,"25,218",3%
Uttarakhand,2018,3,Micromax,"18,376",2%
Uttarakhand,2018,3,Lenovo,"18,008",2%
Uttarakhand,2018,3,OnePlus,"17,604",2%
Uttarakhand,2018,3,Others,"102,685",13%
Uttarakhand,2018,4,Xiaomi,"238,404",24%
Uttarakhand,2018,4,Samsung,"205,071",20%
Uttarakhand,2018,4,Vivo,"143,029",14%
Uttarakhand,2018,4,Oppo,"129,035",13%
Uttarakhand,2018,4,Realme,"51,951",5%
Uttarakhand,2018,4,Apple,"30,805",3%
Uttarakhand,2018,4,Motorola,"30,636",3%
Uttarakhand,2018,4,Lenovo,"20,723",2%
Uttarakhand,2018,4,OnePlus,"20,523",2%
Uttarakhand,2018,4,Micromax,"19,828",2%
Uttarakhand,2018,4,Others,"122,098",12%
Uttarakhand,2019,1,Xiaomi,"288,999",24%
Uttarakhand,2019,1,Samsung,"246,222",20%
Uttarakhand,2019,1,Vivo,"179,843",15%
Uttarakhand,2019,1,Oppo,"161,697",13%
Uttarakhand,2019,1,Realme,"62,779",5%
Uttarakhand,2019,1,Apple,"36,034",3%
Uttarakhand,2019,1,Motorola,"34,677",3%
Uttarakhand,2019,1,Lenovo,"23,534",2%
Uttarakhand,2019,1,OnePlus,"23,403",2%
Uttarakhand,2019,1,Huawei,"23,098",2%
Uttarakhand,2019,1,Others,"144,669",12%
Uttarakhand,2019,2,Xiaomi,"334,492",24%
Uttarakhand,2019,2,Samsung,"283,331",20%
Uttarakhand,2019,2,Vivo,"213,754",15%
Uttarakhand,2019,2,Oppo,"191,460",14%
Uttarakhand,2019,2,Realme,"72,734",5%
Uttarakhand,2019,2,Apple,"40,988",3%
Uttarakhand,2019,2,Motorola,"38,572",3%
Uttarakhand,2019,2,Huawei,"26,825",2%
Uttarakhand,2019,2,Lenovo,"26,040",2%
Uttarakhand,2019,2,OnePlus,"25,583",2%
Uttarakhand,2019,2,Others,"160,560",11%
Uttarakhand,2019,3,Xiaomi,"375,857",24%
Uttarakhand,2019,3,Samsung,"313,937",20%
Uttarakhand,2019,3,Vivo,"246,487",16%
Uttarakhand,2019,3,Oppo,"219,056",14%
Uttarakhand,2019,3,Realme,"84,171",5%
Uttarakhand,2019,3,Apple,"45,434",3%
Uttarakhand,2019,3,Motorola,"41,204",3%
Uttarakhand,2019,3,Huawei,"30,360",2%
Uttarakhand,2019,3,OnePlus,"27,837",2%
Uttarakhand,2019,3,Lenovo,"26,347",2%
Uttarakhand,2019,3,Others,"175,169",11%
Uttarakhand,2019,4,Xiaomi,"414,477",24%
Uttarakhand,2019,4,Samsung,"344,276",20%
Uttarakhand,2019,4,Vivo,"279,712",16%
Uttarakhand,2019,4,Oppo,"247,381",14%
Uttarakhand,2019,4,Realme,"97,443",6%
Uttarakhand,2019,4,Apple,"49,003",3%
Uttarakhand,2019,4,Motorola,"43,412",2%
Uttarakhand,2019,4,Huawei,"33,443",2%
Uttarakhand,2019,4,OnePlus,"29,624",2%
Uttarakhand,2019,4,Lenovo,"27,481",2%
Uttarakhand,2019,4,Others,"186,425",11%
Uttarakhand,2020,1,Xiaomi,"456,579",23%
Uttarakhand,2020,1,Samsung,"378,669",19%
Uttarakhand,2020,1,Vivo,"319,603",16%
Uttarakhand,2020,1,Oppo,"280,495",14%
Uttarakhand,2020,1,Realme,"112,983",6%
Uttarakhand,2020,1,Apple,"52,810",3%
Uttarakhand,2020,1,Motorola,"45,752",2%
Uttarakhand,2020,1,Huawei,"36,671",2%
Uttarakhand,2020,1,OnePlus,"31,306",2%
Uttarakhand,2020,1,Lenovo,"28,932",1%
Uttarakhand,2020,1,Others,"199,806",10%
Uttarakhand,2020,2,Xiaomi,"501,134",23%
Uttarakhand,2020,2,Samsung,"415,942",19%
Uttarakhand,2020,2,Vivo,"362,685",17%
Uttarakhand,2020,2,Oppo,"317,364",15%
Uttarakhand,2020,2,Realme,"128,396",6%
Uttarakhand,2020,2,Apple,"56,193",3%
Uttarakhand,2020,2,Motorola,"48,462",2%
Uttarakhand,2020,2,Huawei,"39,646",2%
Uttarakhand,2020,2,OnePlus,"32,449",2%
Uttarakhand,2020,2,Lenovo,"30,040",1%
Uttarakhand,2020,2,Others,"216,256",10%
Uttarakhand,2020,3,Xiaomi,"546,826",23%
Uttarakhand,2020,3,Samsung,"457,354",19%
Uttarakhand,2020,3,Vivo,"410,741",17%
Uttarakhand,2020,3,Oppo,"354,574",15%
Uttarakhand,2020,3,Realme,"146,360",6%
Uttarakhand,2020,3,Apple,"60,386",3%
Uttarakhand,2020,3,Motorola,"51,294",2%
Uttarakhand,2020,3,Huawei,"42,576",2%
Uttarakhand,2020,3,OnePlus,"34,157",1%
Uttarakhand,2020,3,Lenovo,"31,405",1%
Uttarakhand,2020,3,Others,"229,765",10%
Uttarakhand,2020,4,Xiaomi,"594,817",23%
Uttarakhand,2020,4,Samsung,"504,450",19%
Uttarakhand,2020,4,Vivo,"458,644",18%
Uttarakhand,2020,4,Oppo,"392,059",15%
Uttarakhand,2020,4,Realme,"165,895",6%
Uttarakhand,2020,4,Apple,"65,898",3%
Uttarakhand,2020,4,Motorola,"53,771",2%
Uttarakhand,2020,4,Huawei,"45,541",2%
Uttarakhand,2020,4,OnePlus,"36,256",1%
Uttarakhand,2020,4,Micromax,"32,967",1%
Uttarakhand,2020,4,Others,"245,946",9%
Uttarakhand,2021,1,Xiaomi,"639,297",23%
Uttarakhand,2021,1,Samsung,"541,527",19%
Uttarakhand,2021,1,Vivo,"505,799",18%
Uttarakhand,2021,1,Oppo,"425,532",15%
Uttarakhand,2021,1,Realme,"186,140",7%
Uttarakhand,2021,1,Apple,"71,103",3%
Uttarakhand,2021,1,Motorola,"55,240",2%
Uttarakhand,2021,1,Huawei,"47,693",2%
Uttarakhand,2021,1,OnePlus,"38,553",1%
Uttarakhand,2021,1,Micromax,"33,204",1%
Uttarakhand,2021,1,Others,"258,034",9%
Uttarakhand,2021,2,Xiaomi,"681,400",23%
Uttarakhand,2021,2,Samsung,"575,576",19%
Uttarakhand,2021,2,Vivo,"551,124",18%
Uttarakhand,2021,2,Oppo,"457,475",15%
Uttarakhand,2021,2,Realme,"217,098",7%
Uttarakhand,2021,2,Apple,"76,591",3%
Uttarakhand,2021,2,Motorola,"55,396",2%
Uttarakhand,2021,2,Huawei,"47,115",2%
Uttarakhand,2021,2,OnePlus,"42,606",1%
Uttarakhand,2021,2,Lava,"34,399",1%
Uttarakhand,2021,2,Others,"265,260",9%
Uttar Pradesh,2018,1,Xiaomi,"1,164,619",25%
Uttar Pradesh,2018,1,Samsung,"939,725",20%
Uttar Pradesh,2018,1,Vivo,"564,062",12%
Uttar Pradesh,2018,1,Oppo,"459,877",10%
Uttar Pradesh,2018,1,Realme,"267,660",6%
Uttar Pradesh,2018,1,Motorola,"138,769",3%
Uttar Pradesh,2018,1,Apple,"135,698",3%
Uttar Pradesh,2018,1,Lenovo,"117,510",3%
Uttar Pradesh,2018,1,Micromax,"101,657",2%
Uttar Pradesh,2018,1,OnePlus,"98,788",2%
Uttar Pradesh,2018,1,Others,"705,885",15%
Uttar Pradesh,2018,2,Xiaomi,"1,635,001",25%
Uttar Pradesh,2018,2,Samsung,"1,274,460",20%
Uttar Pradesh,2018,2,Vivo,"805,993",13%
Uttar Pradesh,2018,2,Oppo,"646,104",10%
Uttar Pradesh,2018,2,Realme,"361,159",6%
Uttar Pradesh,2018,2,Motorola,"182,857",3%
Uttar Pradesh,2018,2,Apple,"172,868",3%
Uttar Pradesh,2018,2,Lenovo,"153,765",2%
Uttar Pradesh,2018,2,Micromax,"137,630",2%
Uttar Pradesh,2018,2,OnePlus,"120,867",2%
Uttar Pradesh,2018,2,Others,"951,850",15%
Uttar Pradesh,2018,3,Xiaomi,"2,102,198",26%
Uttar Pradesh,2018,3,Samsung,"1,597,902",20%
Uttar Pradesh,2018,3,Vivo,"1,066,448",13%
Uttar Pradesh,2018,3,Oppo,"835,148",10%
Uttar Pradesh,2018,3,Realme,"453,507",6%
Uttar Pradesh,2018,3,Motorola,"220,372",3%
Uttar Pradesh,2018,3,Apple,"206,198",3%
Uttar Pradesh,2018,3,Lenovo,"174,787",2%
Uttar Pradesh,2018,3,Micromax,"147,660",2%
Uttar Pradesh,2018,3,Huawei,"144,657",2%
Uttar Pradesh,2018,3,Others,"1,147,606",14%
Uttar Pradesh,2018,4,Xiaomi,"2,709,697",26%
Uttar Pradesh,2018,4,Samsung,"2,031,840",20%
Uttar Pradesh,2018,4,Vivo,"1,430,827",14%
Uttar Pradesh,2018,4,Oppo,"1,108,153",11%
Uttar Pradesh,2018,4,Realme,"574,980",6%
Uttar Pradesh,2018,4,Motorola,"268,317",3%
Uttar Pradesh,2018,4,Apple,"252,995",2%
Uttar Pradesh,2018,4,Lenovo,"213,292",2%
Uttar Pradesh,2018,4,Huawei,"190,126",2%
Uttar Pradesh,2018,4,Micromax,"172,058",2%
Uttar Pradesh,2018,4,Others,"1,389,679",13%
Uttar Pradesh,2019,1,Xiaomi,"3,280,805",26%
Uttar Pradesh,2019,1,Samsung,"2,437,713",20%
Uttar Pradesh,2019,1,Vivo,"1,788,502",14%
Uttar Pradesh,2019,1,Oppo,"1,383,225",11%
Uttar Pradesh,2019,1,Realme,"691,671",6%
Uttar Pradesh,2019,1,Motorola,"304,547",2%
Uttar Pradesh,2019,1,Apple,"291,356",2%
Uttar Pradesh,2019,1,Lenovo,"239,614",2%
Uttar Pradesh,2019,1,Huawei,"238,494",2%
Uttar Pradesh,2019,1,Micromax,"193,730",2%
Uttar Pradesh,2019,1,Others,"1,609,004",13%
Uttar Pradesh,2019,2,Xiaomi,"3,793,613",26%
Uttar Pradesh,2019,2,Samsung,"2,800,147",20%
Uttar Pradesh,2019,2,Vivo,"2,108,136",15%
Uttar Pradesh,2019,2,Oppo,"1,629,815",11%
Uttar Pradesh,2019,2,Realme,"799,307",6%
Uttar Pradesh,2019,2,Motorola,"337,246",2%
Uttar Pradesh,2019,2,Apple,"326,624",2%
Uttar Pradesh,2019,2,Huawei,"277,343",2%
Uttar Pradesh,2019,2,Lenovo,"265,048",2%
Uttar Pradesh,2019,2,OnePlus,"204,119",1%
Uttar Pradesh,2019,2,Others,"1,774,951",12%
Uttar Pradesh,2019,3,Xiaomi,"4,276,054",27%
Uttar Pradesh,2019,3,Samsung,"3,115,702",19%
Uttar Pradesh,2019,3,Vivo,"2,426,158",15%
Uttar Pradesh,2019,3,Oppo,"1,858,877",12%
Uttar Pradesh,2019,3,Realme,"927,058",6%
Uttar Pradesh,2019,3,Motorola,"359,128",2%
Uttar Pradesh,2019,3,Apple,"358,210",2%
Uttar Pradesh,2019,3,Huawei,"316,534",2%
Uttar Pradesh,2019,3,Lenovo,"264,892",2%
Uttar Pradesh,2019,3,OnePlus,"220,254",1%
Uttar Pradesh,2019,3,Others,"1,921,740",12%
Uttar Pradesh,2019,4,Xiaomi,"4,790,187",27%
Uttar Pradesh,2019,4,Samsung,"3,450,916",19%
Uttar Pradesh,2019,4,Vivo,"2,793,452",16%
Uttar Pradesh,2019,4,Oppo,"2,124,897",12%
Uttar Pradesh,2019,4,Realme,"1,090,479",6%
Uttar Pradesh,2019,4,Motorola,"383,839",2%
Uttar Pradesh,2019,4,Apple,"383,829",2%
Uttar Pradesh,2019,4,Huawei,"355,084",2%
